"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-likeness-3"
"10/20/2024 18:47:18:590 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"10","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","1","0","19","0","38.9375","14.4"
"4","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","8","72","0","0","0","1","19","0","13.8625","56.6"
"5","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","11.275","6.8"
"7","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","6.95","-1"
"2","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","1.275","2.7"
"6","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","12.9375","2.75"
"8","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","15.075","-5.65"
"3","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","12.8875","14"
"9","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","6.625","6.05"
"1","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","5.825","7.05"
"12","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","18.0375","10.2"
"17","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","1","79","0","0","0","0","20","0","7.2625","18.45"
"13","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","4.1375","-0.15"
"11","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","2.4625","18.4"
"14","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","24","56","0","0","0","4","16","0","26.9625","95.8"
"15","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","1.1125","0"
"18","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","1","0","19","0","14.0125","15.7"
"19","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","1.85","3.3"
"16","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","15","65","0","0","0","2","18","0","19.9125","61.9"
"20","0.1","1","0.1","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","1","78","1","0","0","0","20","0","24.2625","21.25"
"21","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","2.45","33.45"
"26","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","2","0","78","0","0","1","0","19","0","34.9125","22"
"24","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","4.4125","5.4"
"29","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","79","0","1","0","0","10","0","10","0","156.05","20.45"
"23","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","8.7375","6.05"
"25","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","5","75","0","0","0","0","20","0","25.3875","140.8"
"22","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","3","77","0","0","0","0","20","0","26.0875","121.65"
"28","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","0.3","38.45"
"27","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","1.6375","31.3"
"30","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","6.25","3.8"
"32","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","0.6375","47.85"
"34","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","74","6","0","0","0","17","3","0","63.425","304.75"
"33","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","-0.5625","28.1"
"38","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","1.825","5"
"35","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","-0.4125","7.8"
"31","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","4.0125","14.6"
"37","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","1.625","14.45"
"39","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","4.15","30.9"
"36","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","8.0125","12.35"
"40","0.1","1","0.2","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","2","78","0","0","0","0","20","0","20.825","35.7"
"41","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","18.2125","17.25"
"43","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","16.225","45.9"
"42","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","22.5625","45.25"
"44","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","11.1875","18.4"
"45","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","2.0875","25.9"
"46","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","14.6","27.15"
"47","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","8.5","21.35"
"48","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","-2.3375","28.3"
"49","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","9.275","6.15"
"50","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","2","18","0","23.8","186.2"
"51","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","70","10","0","0","0","17","3","0","118.775","384.75"
"53","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","78","2","0","0","0","19","1","0","160.7375","577.05"
"52","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","4","76","0","0","0","2","18","0","26.4625","158"
"54","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","9.0625","16"
"55","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","4.175","12.25"
"58","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","22.225","7.3"
"56","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","11.95","52.15"
"57","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","8.275","52.2"
"59","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","11.55","20.7"
"60","0.1","1","0.3","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","7.2375","10.75"
"63","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","246.6125","968.7"
"64","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","19","1","0","243.45","925.7"
"61","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","10.8","47.8"
"62","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","6.3625","5.3"
"68","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","2","0","78","0","0","0","0","20","0","38.7625","36.9"
"65","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","4.9875","16.85"
"66","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","0.35","32.75"
"67","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","40.0625","136.55"
"69","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","77","3","0","0","0","19","1","0","212.625","747.15"
"70","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","1","19","0","34.3125","164.35"
"73","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","255.85","958.45"
"72","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","260.675","1002.35"
"71","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","15.325","70.15"
"76","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","19","1","0","238.225","902.05"
"77","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","245.7375","933.2"
"74","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","38","0","42","0","0","17","1","2","0","97.9","331.35"
"75","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","26.275","88"
"80","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","80","0","0","0","0","17","0","3","0","172.225","88.9"
"79","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","31.575","64.2"
"78","0.1","1","0.4","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","9.725","9.6"
"81","0.1","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","318.675","1240.75"
